MethodName	Recall	PrecisionOfApprox	RelPosError	NumCloser	ClassAccuracy	QueryTime	DistComp	ImprEfficiency	ImprDistComp	Mem	MethodParams	NumData
"small_world_rand"	0.9463	0.957042	1.08613	0.4046	0	3.49549	4722.19	6.94396	105.658	243	"NN=21,initIndexAttempts=4,initSearchAttempts=6,indexThreadQty=6"	499000
"small_world_rand"	0.9405	0.952393	1.09585	0.3056	0	2.377	3279.67	10.2049	152.124	243	"NN=21,initIndexAttempts=4,initSearchAttempts=4,indexThreadQty=6"	499000
"small_world_rand"	0.93524	0.948194	1.10632	1.3338	0	1.79944	2500.28	13.4951	199.561	243	"NN=21,initIndexAttempts=4,initSearchAttempts=3,indexThreadQty=6"	499000
"small_world_rand"	0.91726	0.933312	1.16354	26.3262	0	1.22033	1717.11	19.8714	290.424	243	"NN=21,initIndexAttempts=4,initSearchAttempts=2,indexThreadQty=6"	499000
"small_world_rand"	0.84428	0.867029	1.53934	389.644	0	0.618046	878.548	39.1962	567.357	243	"NN=21,initIndexAttempts=4,initSearchAttempts=1,indexThreadQty=6"	499000
"permutation (inverted index over neighboring pivots)"	0.98732	0.991235	1.01293	0.0158	0	6.66051	25814.3	3.64585	19.3128	307	"numPivot=1024,numPrefix=18,useSort=0,invProcAlg=scan,minTimes=4,indexThreadQty=6,chunkIndexSize=32768"	499000
"permutation (inverted index over neighboring pivots)"	0.95776	0.967798	1.05225	0.0724	0	4.55818	16416.7	5.31573	30.3321	243	"numPivot=1024,numPrefix=18,useSort=0,invProcAlg=scan,minTimes=6,indexThreadQty=6,chunkIndexSize=32768"	499000
"permutation (inverted index over neighboring pivots)"	0.89456	0.912474	1.18834	7.3872	0	3.19016	10886.4	7.57741	45.7428	243	"numPivot=1024,numPrefix=18,useSort=0,invProcAlg=scan,minTimes=8,indexThreadQty=6,chunkIndexSize=32768"	499000
"permutation (inverted index over neighboring pivots)"	0.78992	0.815689	1.62926	8.8554	0	2.27585	7290.2	10.6167	68.354	243	"numPivot=1024,numPrefix=18,useSort=0,invProcAlg=scan,minTimes=10,indexThreadQty=6,chunkIndexSize=32768"	499000
"permutation (inverted index over neighboring pivots)"	0.63774	0.67728	2.48804	28.3698	0	1.67839	4959.42	14.4141	100.372	243	"numPivot=1024,numPrefix=18,useSort=0,invProcAlg=scan,minTimes=12,indexThreadQty=6,chunkIndexSize=32768"	499000
"permutation (inverted index over neighboring pivots)"	0.46384	0.51944	4.04922	50.4292	0	1.29058	3372.49	18.7159	146.919	243	"numPivot=1024,numPrefix=18,useSort=0,invProcAlg=scan,minTimes=14,indexThreadQty=6,chunkIndexSize=32768"	499000
