MethodName	Recall	PrecisionOfApprox	RelPosError	NumCloser	ClassAccuracy	QueryTime	DistComp	ImprEfficiency	ImprDistComp	Mem	MethodParams	NumData
"permutation (incr. sorting)"	0.6611	0.710804	1.64776	1.106	0	220.52	106728	3.9043	14.982	1869	"numPivot=128,dbScanFrac=0.0666666666666667"	1599000
"permutation (incr. sorting)"	0.5799	0.633244	2.00627	1.733	0	153.766	53428	5.59923	29.9281	1869	"numPivot=128,dbScanFrac=0.0333333333333333"	1599000
"small_world_rand"	0.8951	0.9165	1.14291	0.303	0	44.9487	26468.4	19.1453	60.4116	2669	"NN=15,initIndexAttempts=4,initSearchAttempts=23,indexThreadQty=4"	1599000
"small_world_rand"	0.8925	0.913707	1.14846	0.43	0	38.8498	23050.6	22.1481	69.3692	1869	"NN=15,initIndexAttempts=4,initSearchAttempts=19,indexThreadQty=4"	1599000
"small_world_rand"	0.8884	0.910125	1.156	0.415	0	31.5888	18985.8	27.232	84.2207	1869	"NN=15,initIndexAttempts=4,initSearchAttempts=15,indexThreadQty=4"	1599000
"small_world_rand"	0.8774	0.900356	1.18282	0.839	0	24.6747	15045.9	34.8634	106.275	1869	"NN=15,initIndexAttempts=4,initSearchAttempts=11,indexThreadQty=4"	1599000
"small_world_rand"	0.8568	0.881333	1.23877	1.412	0	17.072	10587.3	50.3775	151.03	1869	"NN=15,initIndexAttempts=4,initSearchAttempts=7,indexThreadQty=4"	1599000
"small_world_rand"	0.8035	0.832405	1.42949	22.988	0	8.36477	5353.42	102.672	298.688	1869	"NN=15,initIndexAttempts=4,initSearchAttempts=3,indexThreadQty=4"	1599000
"permutation (inverted index over neighboring pivots)"	0.9189	0.936208	1.09602	0.141	0	294.945	403683	2.91911	3.96103	2125	"numPivot=1024,numPrefix=18,useSort=0,invProcAlg=scan,minTimes=1,indexThreadQty=4,chunkIndexSize=32768"	1599000
"permutation (inverted index over neighboring pivots)"	0.8492	0.877649	1.21739	0.39	0	118.937	139315	7.23886	11.4776	1869	"numPivot=1024,numPrefix=18,useSort=0,invProcAlg=scan,minTimes=2,indexThreadQty=4,chunkIndexSize=32768"	1599000
"permutation (inverted index over neighboring pivots)"	0.7764	0.812059	1.38988	0.88	0	64.4414	71217.2	13.3603	22.4524	1869	"numPivot=1024,numPrefix=18,useSort=0,invProcAlg=scan,minTimes=3,indexThreadQty=4,chunkIndexSize=32768"	1599000
"permutation (inverted index over neighboring pivots)"	0.7197	0.759162	1.59696	1.59	0	43.0846	46602.1	19.9825	34.3118	1869	"numPivot=1024,numPrefix=18,useSort=0,invProcAlg=scan,minTimes=4,indexThreadQty=4,chunkIndexSize=32768"	1599000
"permutation (inverted index over neighboring pivots)"	0.6637	0.706434	1.88912	3.375	0	31.8732	34020.1	27.011	47.0017	1869	"numPivot=1024,numPrefix=18,useSort=0,invProcAlg=scan,minTimes=5,indexThreadQty=4,chunkIndexSize=32768"	1599000
"permutation (inverted index over neighboring pivots)"	0.6089	0.650154	2.37734	16.623	0	24.8378	26118.2	34.6615	61.2217	1869	"numPivot=1024,numPrefix=18,useSort=0,invProcAlg=scan,minTimes=6,indexThreadQty=4,chunkIndexSize=32768"	1599000
